Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit,Payment_Method,Returned
ORD-2017-42394,2023-10-21,2023-10-22,Same Day,Medium,CUST-6583,Benjamin Mccoy,Consumer,Matthewshire,Mississippi,33894,East,PROD-TEC-2223240,Technology,Accessories,Task Accessories,503.98,13,0.2,5241.39,309.11,Cash,No
ORD-2004-26361,2024-10-08,2024-10-09,Standard Class,Low,CUST-7183,Raymond Morales,Corporate,Martinezborough,Iowa,97952,North,PROD-FUR-8414160,Furniture,Bookcases,Not Bookcases,157.72,1,0.2,126.18,29.47,Credit Card,No
ORD-2002-16842,2022-05-19,2022-05-22,Same Day,Critical,CUST-2570,Angela Wright,Home Office,Port Nicoleville,Montana,39634,West,PROD-FUR-8606978,Furniture,Bookcases,Painting Bookcases,237.46,7,0.2,1329.78,39.91,Credit Card,No
ORD-1988-95317,2023-12-06,2023-12-12,Standard Class,Critical,CUST-9474,Richard Watson,Corporate,Lake Jonathanfurt,West Virginia,47513,South,PROD-FUR-1206168,Furniture,Bookcases,Several Bookcases,359.52,10,0.3,2516.64,-208.1,PayPal,No
ORD-1989-26512,2025-09-22,2025-09-28,First Class,High,CUST-7897,Stanley Lopez,Corporate,Darrylburgh,Louisiana,20081,West,PROD-FUR-3309764,Furniture,Chairs,Center Chairs,31.59,13,0.05,390.14,118.14,Cash,No
ORD-2004-95420,2024-04-24,2024-05-01,First Class,High,CUST-9866,Catherine Howard,Consumer,New Marissaport,Wyoming,48442,South,PROD-OFF-6752912,Office Supplies,Art,Page Art,190.73,5,0.0,953.65,282.72,PayPal,Yes
ORD-1990-41114,2023-01-17,2023-01-22,Standard Class,Critical,CUST-6633,Amanda Garcia,Consumer,East Vanessashire,Nevada,12148,South,PROD-TEC-2147624,Technology,Accessories,Reality Accessories,302.78,6,0.2,1453.34,110.9,Cash,No
ORD-2019-53403,2024-06-26,2024-07-03,First Class,High,CUST-7859,Jessica Johnson,Corporate,North Samuel,Florida,65539,South,PROD-FUR-1707866,Furniture,Furnishings,Meet Furnishings,117.51,8,0.0,940.08,255.93,PayPal,No
ORD-2025-91778,2025-10-26,2025-10-28,Second Class,Critical,CUST-6431,Jessica Andersen,Home Office,Hallshire,Georgia,00919,West,PROD-FUR-4091109,Furniture,Furnishings,White Furnishings,495.04,14,0.1,6237.5,2065.46,Wire Transfer,Yes
ORD-1974-82704,2025-05-16,2025-05-17,Second Class,High,CUST-8215,Andrew Blackburn,Consumer,East Anashire,West Virginia,61947,East,PROD-FUR-4340727,Furniture,Bookcases,Drug Bookcases,149.21,4,0.05,567.0,103.21,PayPal,No
ORD-2023-82680,2023-02-26,2023-02-28,Second Class,Medium,CUST-1352,John Davis,Consumer,Teresachester,Colorado,52609,East,PROD-FUR-3302564,Furniture,Bookcases,Among Bookcases,330.89,7,0.0,2316.23,769.74,PayPal,No
ORD-2005-69795,2023-02-23,2023-02-25,First Class,High,CUST-3807,Julia Jones,Home Office,Dodsonfurt,Ohio,06596,West,PROD-TEC-2987988,Technology,Phones,Above Phones,642.53,3,0.05,1831.21,368.21,PayPal,No
ORD-1971-59570,2025-06-08,2025-06-14,First Class,High,CUST-8037,Dillon Mason,Home Office,Shanefurt,Massachusetts,42659,South,PROD-FUR-9983668,Furniture,Chairs,Country Chairs,396.9,5,0.1,1786.05,497.25,Wire Transfer,No
ORD-2013-76619,2023-06-01,2023-06-06,Same Day,Medium,CUST-2333,Angela Boyd,Corporate,Kathrynmouth,Ohio,88755,North,PROD-FUR-9542262,Furniture,Furnishings,Among Furnishings,254.31,6,0.2,1220.69,250.55,Wire Transfer,No
ORD-1980-73346,2026-01-30,2026-02-05,Same Day,Critical,CUST-5396,Robert Gillespie,Home Office,Teresaland,Indiana,33174,West,PROD-TEC-4476232,Technology,Phones,Property Phones,648.49,4,0.2,2075.17,70.99,Cash,No
ORD-1989-50107,2023-06-09,2023-06-13,Same Day,Medium,CUST-7129,Brian Lewis,Corporate,Annland,Kansas,48217,North,PROD-FUR-5950084,Furniture,Bookcases,Television Bookcases,264.22,8,0.05,2008.07,492.94,Cash,No
ORD-1973-91412,2022-03-27,2022-03-30,Same Day,Critical,CUST-8660,Andrew Arnold,Corporate,Gomezstad,Pennsylvania,98840,West,PROD-OFF-6318720,Office Supplies,Binders,Speech Binders,197.36,5,0.05,937.46,258.21,Wire Transfer,No
ORD-2019-57067,2024-10-23,2024-10-24,First Class,Low,CUST-5528,Tammy Meyer,Consumer,Velazquezside,Utah,03453,North,PROD-FUR-7043772,Furniture,Bookcases,Positive Bookcases,277.55,1,0.1,249.8,72.35,Wire Transfer,No
ORD-2000-49677,2023-02-25,2023-03-03,First Class,Medium,CUST-3258,Lisa Velasquez,Home Office,Hansenton,Arizona,20439,East,PROD-FUR-5728578,Furniture,Tables,Tv Tables,179.85,14,0.2,2014.32,27.29,Credit Card,No
ORD-1981-95733,2022-04-12,2022-04-17,Second Class,Critical,CUST-4728,Elizabeth Brown,Consumer,Laurenhaven,Wyoming,80533,South,PROD-OFF-9654113,Office Supplies,Storage,Energy Storage,395.13,10,0.2,3161.04,219.29,Cash,No
ORD-1972-21255,2022-02-14,2022-02-17,Second Class,Critical,CUST-7843,Tina Smith,Consumer,Curtisbury,Kentucky,64822,West,PROD-OFF-1505062,Office Supplies,Appliances,Serious Appliances,78.09,6,0.05,445.11,135.35,Credit Card,No
ORD-2012-96356,2024-03-22,2024-03-29,First Class,High,CUST-4694,Breanna Pena,Corporate,North Christopher,Ohio,91753,West,PROD-TEC-6027078,Technology,Machines,Here Machines,497.61,6,0.3,2089.96,-170.4,PayPal,No
ORD-1978-53286,2025-02-18,2025-02-23,Same Day,Critical,CUST-4345,Angela Myers,Corporate,Tracyfort,Kansas,22688,North,PROD-TEC-4159798,Technology,Machines,Why Machines,263.23,8,0.3,1474.09,-194.55,Wire Transfer,No
ORD-1988-32468,2022-02-28,2022-03-01,Second Class,Low,CUST-9005,Barbara Johnson,Consumer,Gallowaytown,Nebraska,93866,South,PROD-FUR-7474228,Furniture,Bookcases,Yourself Bookcases,110.89,5,0.1,499.01,93.2,Credit Card,No
ORD-2016-17530,2023-02-18,2023-02-21,Standard Class,Medium,CUST-6353,Charles Torres,Corporate,Taraview,Indiana,37960,West,PROD-FUR-3166570,Furniture,Bookcases,Number Bookcases,215.02,9,0.0,1935.18,623.52,PayPal,No
ORD-2013-36958,2023-04-11,2023-04-14,Same Day,Critical,CUST-3601,Stacy Hill,Home Office,Barrettshire,Maine,48758,East,PROD-TEC-9430131,Technology,Accessories,Old Accessories,545.5699999999999,12,0.1,5892.16,1699.95,PayPal,No
ORD-1992-18384,2022-05-23,2022-05-30,Same Day,Medium,CUST-9615,Maurice Davis,Corporate,New Nicholas,Texas,23435,West,PROD-OFF-1655733,Office Supplies,Binders,Under Binders,54.64,12,0.2,524.54,85.66,Wire Transfer,No
ORD-2012-90350,2024-10-16,2024-10-23,Second Class,Critical,CUST-5081,Joseph Pitts,Consumer,Whitetown,Vermont,92187,West,PROD-OFF-4077684,Office Supplies,Binders,Statement Binders,288.62,12,0.2,2770.75,208.75,Credit Card,No
ORD-1978-30700,2022-11-13,2022-11-16,First Class,Low,CUST-4559,Ashley Gray,Corporate,New Kayla,Idaho,77879,West,PROD-TEC-7186297,Technology,Phones,Single Phones,580.14,2,0.3,812.2,-61.85,Wire Transfer,No
ORD-1989-69105,2022-06-06,2022-06-08,First Class,Medium,CUST-9291,Robert Adams,Consumer,New Jason,Michigan,39379,West,PROD-FUR-8749462,Furniture,Bookcases,Really Bookcases,178.39,7,0.2,998.98,36.02,Cash,Yes
ORD-1989-11407,2022-10-03,2022-10-06,Standard Class,Medium,CUST-6359,Stephen Williams,Home Office,Crosbyborough,North Dakota,84776,West,PROD-OFF-2144829,Office Supplies,Binders,Old Binders,278.73,2,0.05,529.59,115.55,Cash,No
ORD-1972-71707,2024-01-18,2024-01-25,First Class,Medium,CUST-3794,James Williamson,Consumer,West Ashley,Missouri,97659,North,PROD-FUR-3082914,Furniture,Tables,Heavy Tables,373.31,9,0.05,3191.8,1123.79,Credit Card,No
ORD-1971-30119,2022-10-21,2022-10-25,First Class,Medium,CUST-4549,Crystal Jones,Home Office,Carolineview,Maryland,38783,North,PROD-TEC-8416504,Technology,Accessories,Policy Accessories,233.4,12,0.3,1960.56,-78.99,Credit Card,No
ORD-1986-50412,2025-11-22,2025-11-26,Standard Class,Low,CUST-1797,Kara Hughes,Corporate,West Christophershire,Nebraska,11563,South,PROD-FUR-5002042,Furniture,Tables,Answer Tables,54.78,4,0.2,175.3,42.6,Credit Card,No
ORD-2018-35185,2023-07-09,2023-07-15,Standard Class,Medium,CUST-2582,Vanessa Davies,Home Office,South Andrewburgh,New York,46578,South,PROD-TEC-1738407,Technology,Accessories,Seek Accessories,461.13,7,0.1,2905.12,760.06,PayPal,No
ORD-2025-37147,2024-10-22,2024-10-27,Same Day,Critical,CUST-2979,Robert Walker,Consumer,Conniefurt,Vermont,29871,South,PROD-FUR-6425211,Furniture,Tables,Daughter Tables,17.35,3,0.1,46.84,15.49,PayPal,No
ORD-2002-38848,2025-11-18,2025-11-19,First Class,High,CUST-1719,Melinda Powell,Consumer,South Tamarafurt,Washington,70468,South,PROD-OFF-9381494,Office Supplies,Art,Movie Art,359.14,2,0.3,502.8,47.2,Credit Card,No
ORD-2024-52513,2025-08-01,2025-08-07,Same Day,Medium,CUST-6440,Elizabeth Griffin,Consumer,West Juliaberg,New Jersey,91617,East,PROD-TEC-2132688,Technology,Machines,Lose Machines,218.65,6,0.3,918.33,13.4,PayPal,No
ORD-1997-87000,2024-05-28,2024-06-03,Standard Class,Medium,CUST-1347,Chad Nguyen,Home Office,Deniseview,Utah,11432,North,PROD-OFF-8189001,Office Supplies,Storage,Security Storage,129.34,13,0.0,1681.42,652.42,Wire Transfer,No
ORD-1971-48877,2022-04-13,2022-04-15,Second Class,Critical,CUST-4348,Gavin Cook,Home Office,Coreyhaven,New Jersey,10031,North,PROD-FUR-6514500,Furniture,Furnishings,Billion Furnishings,146.28,3,0.0,438.84,129.82,Cash,No
ORD-1978-13105,2022-09-14,2022-09-16,First Class,High,CUST-4969,Mike Brewer,Consumer,Timothystad,New York,59067,North,PROD-TEC-4731991,Technology,Accessories,Education Accessories,637.63,10,0.3,4463.41,227.46,Cash,Yes
ORD-2011-18469,2024-12-17,2024-12-24,Same Day,Low,CUST-4153,Susan Davis,Consumer,Petersonmouth,South Dakota,51187,South,PROD-FUR-2539467,Furniture,Chairs,Rule Chairs,300.39,3,0.05,856.11,272.82,Credit Card,No
ORD-1983-71220,2023-05-15,2023-05-18,Second Class,Medium,CUST-5012,Bryan Berry,Corporate,West Curtis,North Dakota,30697,South,PROD-TEC-6085186,Technology,Accessories,Fact Accessories,492.45,5,0.05,2339.14,727.91,Cash,No
ORD-2014-57131,2023-09-04,2023-09-08,Same Day,Medium,CUST-8712,Jason Hodges,Corporate,Santiagoton,Georgia,25950,West,PROD-TEC-3615206,Technology,Machines,May Machines,677.3399999999999,14,0.2,7586.21,1858.98,Cash,No
ORD-2023-20909,2022-12-14,2022-12-21,First Class,Medium,CUST-3878,Jeanne Ellison,Corporate,Kevintown,Oklahoma,29896,West,PROD-OFF-8610197,Office Supplies,Art,Quite Art,193.82,5,0.3,678.37,3.71,Wire Transfer,No
ORD-2020-71506,2022-08-03,2022-08-05,Second Class,Medium,CUST-1068,Robert Smith,Consumer,Smithburgh,Mississippi,42776,East,PROD-OFF-7976304,Office Supplies,Binders,Blood Binders,485.54,7,0.1,3058.9,758.58,Wire Transfer,No
ORD-2015-19336,2023-07-28,2023-08-01,Standard Class,Low,CUST-7304,Robert Weaver,Home Office,East Jamie,Delaware,79934,South,PROD-FUR-5282525,Furniture,Furnishings,Show Furnishings,457.41,13,0.1,5351.7,1177.84,Cash,No
ORD-1999-17563,2025-08-18,2025-08-24,Same Day,Critical,CUST-5043,Jonathan Shannon,Consumer,Brownville,Wisconsin,67444,West,PROD-FUR-1474058,Furniture,Tables,Event Tables,336.18,12,0.05,3832.45,1201.11,Cash,No
ORD-1974-43330,2025-03-29,2025-03-31,Second Class,Low,CUST-2912,Rachel Moore,Consumer,New Sean,Iowa,02637,West,PROD-OFF-2348021,Office Supplies,Paper,Treat Paper,455.88,9,0.2,3282.34,684.51,Cash,No
ORD-1975-49612,2024-03-20,2024-03-25,Same Day,High,CUST-7743,David Anderson,Home Office,Suzanneton,North Dakota,56581,North,PROD-FUR-3394334,Furniture,Tables,He Tables,376.88,5,0.2,1507.52,113.44,Credit Card,No
ORD-1992-74451,2023-07-18,2023-07-19,Standard Class,Low,CUST-7845,Ashley Young,Home Office,Andrewstad,Missouri,54470,West,PROD-TEC-8230134,Technology,Copiers,Life Copiers,296.44,3,0.05,844.85,186.04,PayPal,No
ORD-2016-33853,2024-10-24,2024-10-29,Standard Class,Critical,CUST-4482,Linda Johnson,Consumer,Susanport,Utah,43008,South,PROD-FUR-4219293,Furniture,Chairs,That Chairs,491.64,5,0.2,1966.56,274.96,Credit Card,No
ORD-2024-20460,2023-09-20,2023-09-23,Standard Class,Critical,CUST-3042,Nicholas Clark,Corporate,North Kevinland,Alaska,15076,North,PROD-OFF-4938956,Office Supplies,Labels,Third Labels,247.75,8,0.0,1982.0,789.03,Wire Transfer,Yes
ORD-2024-97205,2022-10-15,2022-10-20,Standard Class,Low,CUST-4458,Jennifer Cortez,Home Office,Simmonsland,Texas,77513,North,PROD-OFF-9725395,Office Supplies,Appliances,Win Appliances,140.26,13,0.2,1458.7,192.1,Wire Transfer,No
ORD-1983-66289,2023-07-06,2023-07-09,First Class,High,CUST-6164,Justin Mills,Consumer,Denisehaven,Maryland,03230,East,PROD-TEC-7349097,Technology,Machines,Modern Machines,238.05,10,0.1,2142.45,298.48,Credit Card,Yes
ORD-1974-69889,2022-12-14,2022-12-21,Same Day,Medium,CUST-1420,Tyrone Johnson,Home Office,Harrischester,North Dakota,15632,North,PROD-TEC-5169769,Technology,Copiers,Fight Copiers,431.44,6,0.2,2070.91,251.14,PayPal,Yes
ORD-2023-93633,2024-04-19,2024-04-26,First Class,Low,CUST-6901,John Stone,Consumer,West Jamesview,Mississippi,88351,East,PROD-TEC-4918463,Technology,Machines,Since Machines,447.41999999999996,10,0.3,3131.94,-263.05,Wire Transfer,No
ORD-2009-72406,2025-07-25,2025-07-31,Standard Class,Critical,CUST-5814,Kirsten Powell,Home Office,Garciaton,Colorado,21918,South,PROD-TEC-9725065,Technology,Accessories,Issue Accessories,490.23,15,0.3,5147.41,688.66,Cash,No
ORD-1985-49498,2023-05-16,2023-05-23,Same Day,Medium,CUST-8311,Robyn Anderson,Consumer,Port Jacobland,New Hampshire,70724,West,PROD-TEC-5082836,Technology,Accessories,Sea Accessories,293.51,4,0.0,1174.04,444.85,Credit Card,No
ORD-1977-52795,2024-02-15,2024-02-19,First Class,Medium,CUST-5220,Daniel Cordova,Home Office,Port Amy,Maryland,47712,West,PROD-TEC-3277614,Technology,Phones,Society Phones,471.93,15,0.2,5663.16,1287.74,Wire Transfer,No
ORD-2013-85493,2024-11-09,2024-11-16,Standard Class,High,CUST-7176,Dr. Christina Rodriguez,Home Office,Lawsonstad,Arizona,84936,West,PROD-TEC-4915256,Technology,Machines,Church Machines,336.96000000000004,4,0.1,1213.06,380.72,Credit Card,No
ORD-1993-87620,2024-10-11,2024-10-13,Standard Class,High,CUST-3087,Kiara Strong,Corporate,West Michael,Oregon,71361,West,PROD-TEC-6214340,Technology,Phones,Team Phones,499.13,1,0.05,474.17,90.13,Cash,No
ORD-1980-57844,2024-01-02,2024-01-09,Second Class,Medium,CUST-2746,Ryan Mckinney,Corporate,West Gregoryborough,Vermont,72843,North,PROD-TEC-6300362,Technology,Machines,Read Machines,609.9100000000001,3,0.1,1646.76,242.54,Cash,No
ORD-1988-29323,2025-07-28,2025-08-02,First Class,Medium,CUST-1562,Kelly Webb,Home Office,Port Erin,Texas,46740,East,PROD-OFF-3071382,Office Supplies,Appliances,Ask Appliances,498.46,5,0.3,1744.61,10.83,PayPal,No
ORD-2017-48206,2024-10-11,2024-10-17,Same Day,Low,CUST-6458,Kimberly Ingram,Consumer,Port Kristen,Utah,91042,South,PROD-TEC-1881916,Technology,Accessories,Do Accessories,634.06,15,0.05,9035.35,1699.07,Cash,No
ORD-2011-96409,2025-07-14,2025-07-21,Second Class,Low,CUST-9977,Katie Campos,Corporate,Hobbschester,New Hampshire,75486,East,PROD-OFF-8942696,Office Supplies,Paper,Each Paper,381.28,6,0.2,1830.14,424.67,Wire Transfer,No
ORD-1972-35571,2022-09-10,2022-09-16,Same Day,Low,CUST-3144,Richard Lopez,Corporate,Suttonmouth,Arizona,16378,North,PROD-TEC-8676121,Technology,Copiers,Form Copiers,290.21,11,0.05,3032.69,835.18,Cash,No
ORD-2016-28982,2023-12-26,2023-12-28,Second Class,Medium,CUST-1149,Dominique Harris,Corporate,Marcusburgh,Indiana,55863,North,PROD-TEC-7317557,Technology,Accessories,Several Accessories,542.9300000000001,7,0.05,3610.48,626.34,Credit Card,No
ORD-2016-72111,2023-03-01,2023-03-03,Standard Class,Low,CUST-9444,Lisa Smith,Home Office,Williamsfort,Maryland,25648,East,PROD-TEC-3492562,Technology,Machines,Government Machines,564.05,11,0.05,5894.32,2129.41,PayPal,No
ORD-1970-74045,2025-02-03,2025-02-06,Second Class,Critical,CUST-2468,Jeffery Zamora,Corporate,North Kimberly,Oregon,20074,West,PROD-OFF-8467845,Office Supplies,Paper,Impact Paper,15.69,6,0.0,94.14,36.1,Cash,No
ORD-2018-39482,2025-07-31,2025-08-01,Same Day,High,CUST-2549,Derrick Stout,Home Office,East Patrickmouth,Idaho,13194,South,PROD-OFF-8275548,Office Supplies,Binders,Try Binders,290.0,5,0.0,1450.0,485.68,PayPal,No
ORD-1971-12588,2023-01-20,2023-01-24,Same Day,Low,CUST-9501,Suzanne Aguilar,Home Office,Lake Heather,Iowa,09085,North,PROD-FUR-4031041,Furniture,Bookcases,Work Bookcases,303.56,14,0.05,4037.35,1482.92,Cash,No
ORD-1992-26127,2024-10-24,2024-10-25,Second Class,Medium,CUST-3641,Amanda Bartlett,Consumer,Taylorview,West Virginia,77103,East,PROD-FUR-3092406,Furniture,Bookcases,Poor Bookcases,156.3,9,0.3,984.69,92.39,Credit Card,No
ORD-1976-49400,2025-11-02,2025-11-03,First Class,Critical,CUST-3291,Aaron Villarreal,Home Office,New Nancyport,Kentucky,60887,West,PROD-TEC-9768884,Technology,Copiers,Well Copiers,693.15,15,0.1,9357.52,1858.67,PayPal,No
ORD-1985-96850,2022-05-17,2022-05-24,Standard Class,Medium,CUST-1601,Todd Bernard,Consumer,Conwayland,Connecticut,56898,South,PROD-OFF-3251636,Office Supplies,Storage,Science Storage,280.51,10,0.3,1963.57,79.07,PayPal,No
ORD-1985-65314,2022-05-10,2022-05-11,First Class,High,CUST-7255,Sean Davis,Home Office,Port Angel,North Dakota,37475,South,PROD-OFF-2396771,Office Supplies,Binders,Establish Binders,341.5,5,0.05,1622.12,414.61,Credit Card,No
ORD-1998-92984,2026-01-13,2026-01-19,Second Class,High,CUST-9379,Carrie Mathis,Home Office,Port Paulchester,New Mexico,17254,South,PROD-OFF-6307645,Office Supplies,Storage,Interview Storage,222.48,13,0.0,2892.24,599.26,PayPal,No
ORD-2012-45405,2023-09-14,2023-09-15,Standard Class,Critical,CUST-2080,Luis Owens,Corporate,Gallowayton,Wisconsin,40220,North,PROD-OFF-5584424,Office Supplies,Art,Environment Art,435.74,3,0.05,1241.86,385.98,Credit Card,No
ORD-1973-39127,2023-01-28,2023-02-01,Standard Class,Low,CUST-3879,Kevin Whitaker,Home Office,East Brentchester,South Dakota,12221,East,PROD-TEC-2602904,Technology,Machines,Responsibility Machines,380.96000000000004,9,0.3,2400.05,-250.56,Wire Transfer,No
ORD-2018-22984,2023-10-22,2023-10-23,Second Class,High,CUST-7382,Pamela White,Consumer,Robertsville,Maine,28137,East,PROD-TEC-9000414,Technology,Machines,Nor Machines,272.51,10,0.0,2725.1,715.8,PayPal,No
ORD-1985-28700,2026-01-29,2026-02-02,First Class,Low,CUST-7064,Cynthia Bowman,Home Office,Lake Melissa,Louisiana,55705,South,PROD-TEC-8680384,Technology,Machines,Magazine Machines,425.09000000000003,3,0.1,1147.74,178.93,Wire Transfer,No
ORD-1979-66068,2022-07-23,2022-07-28,Second Class,High,CUST-2424,Eric Johnson,Corporate,New Charleshaven,Ohio,54845,West,PROD-OFF-2333367,Office Supplies,Labels,Matter Labels,367.68,2,0.0,735.36,269.86,Credit Card,No
ORD-2014-47467,2022-11-05,2022-11-10,Same Day,Low,CUST-7946,Brian Green,Home Office,Lake Christopher,Minnesota,71386,South,PROD-OFF-9640458,Office Supplies,Binders,Least Binders,499.0,11,0.3,3842.3,-217.23,Cash,Yes
ORD-2021-90777,2024-01-22,2024-01-24,Standard Class,Critical,CUST-9754,Jamie Hammond,Home Office,Lake Josephshire,West Virginia,81843,East,PROD-FUR-8527132,Furniture,Bookcases,Place Bookcases,340.52,3,0.3,715.09,-82.5,PayPal,No
ORD-2019-58110,2025-08-31,2025-09-07,Second Class,High,CUST-1834,Hunter Ryan,Corporate,Beckymouth,New Jersey,60649,West,PROD-OFF-7262661,Office Supplies,Storage,Difficult Storage,175.6,2,0.05,333.64,64.5,Credit Card,No
ORD-2016-49213,2024-12-25,2024-12-29,First Class,High,CUST-4490,Scott Olson II,Consumer,Anthonymouth,Kentucky,25077,West,PROD-FUR-9649141,Furniture,Tables,Move Tables,447.77,14,0.2,5015.02,134.79,Cash,Yes
ORD-2003-56628,2024-12-12,2024-12-13,Same Day,High,CUST-5888,Richard Lewis,Corporate,West Amyside,Ohio,27538,North,PROD-FUR-4123208,Furniture,Tables,Defense Tables,183.72,7,0.0,1286.04,403.61,PayPal,No
ORD-2025-79349,2023-04-30,2023-05-05,Second Class,Critical,CUST-3029,Christopher Ibarra,Corporate,Sullivanmouth,Kansas,40911,North,PROD-FUR-4793248,Furniture,Tables,Town Tables,203.73,8,0.1,1466.86,370.14,PayPal,No
ORD-2019-45321,2023-05-19,2023-05-20,Same Day,Critical,CUST-3651,John Ware,Consumer,North Kevin,Florida,83753,East,PROD-TEC-1097479,Technology,Machines,Adult Machines,642.95,6,0.05,3664.81,1264.81,Wire Transfer,Yes
ORD-2016-27521,2022-12-23,2022-12-27,Same Day,High,CUST-1517,Anthony Rodriguez,Consumer,North Randy,Arkansas,53781,South,PROD-OFF-5459377,Office Supplies,Paper,Leave Paper,216.34,2,0.3,302.88,0.38,PayPal,No
ORD-1976-62412,2024-07-11,2024-07-16,Same Day,Medium,CUST-2797,Krista Thomas,Consumer,Garciaton,Pennsylvania,82587,North,PROD-FUR-6773384,Furniture,Chairs,Resource Chairs,16.69,9,0.05,142.7,51.01,Wire Transfer,No
ORD-1993-88261,2025-12-13,2025-12-19,Standard Class,Critical,CUST-8867,Johnny Santiago,Corporate,Morganside,Connecticut,98953,East,PROD-OFF-8196619,Office Supplies,Labels,My Labels,312.63,4,0.3,875.36,78.32,Wire Transfer,No
ORD-2019-44541,2022-07-06,2022-07-12,Second Class,Critical,CUST-4250,Mary Mays,Corporate,Evansstad,Louisiana,81422,North,PROD-TEC-4165340,Technology,Accessories,Behind Accessories,499.69,14,0.05,6645.88,2127.54,PayPal,No
ORD-2002-15028,2024-02-06,2024-02-09,Second Class,Medium,CUST-7984,Travis Ewing,Consumer,East Nancy,West Virginia,72042,South,PROD-FUR-7381258,Furniture,Bookcases,Organization Bookcases,267.24,7,0.05,1777.15,571.76,Cash,No
ORD-1998-18041,2025-06-10,2025-06-15,Same Day,Low,CUST-5985,Mrs. Alice Goodman,Consumer,North Christopher,South Carolina,74162,East,PROD-OFF-6889214,Office Supplies,Art,Like Art,214.86,12,0.1,2320.49,311.92,PayPal,Yes
ORD-1974-10070,2022-12-02,2022-12-03,First Class,Medium,CUST-5674,Angela Hebert,Corporate,Monicaton,West Virginia,92065,East,PROD-TEC-8229428,Technology,Phones,Then Phones,333.61,3,0.2,800.66,127.39,Wire Transfer,No
ORD-1985-22699,2024-06-19,2024-06-25,Standard Class,Medium,CUST-6426,Misty Kim,Corporate,West Jackhaven,Iowa,33975,East,PROD-TEC-4997208,Technology,Copiers,Today Copiers,345.21000000000004,11,0.3,2658.12,88.06,Credit Card,No
